order_id,user_id,session_id,product_id,quantity,unit_price,discount_pct,revenue,order_timestamp,order_bucket
5671,3568,34781,181,1,912,20,729.6,2025-03-20 22:23:15,0-1K
5672,3568,34782,169,1,1857,20,1485.6,2025-01-10 17:05:28,1K-5K
5673,3570,34788,248,2,588,15,999.6,2025-04-07 09:38:07,0-1K
5674,3570,34789,163,3,156,20,374.4,2025-05-08 18:57:18,0-1K
5675,3571,34795,496,1,765,15,650.25,2025-04-04 19:12:04,0-1K
5676,3572,34801,56,2,2694,10,4849.2,2025-06-11 07:02:20,1K-5K
5677,3575,34818,131,3,10909,15,27817.95,2025-03-24 02:49:07,10K-50K
5678,3576,34820,14,1,3240,10,2916.0,2025-01-21 16:35:23,1K-5K
5679,3577,34827,152,1,1886,10,1697.4,2025-03-03 08:51:53,1K-5K
5680,3578,34829,249,3,1437,5,4095.45,2025-06-11 03:06:36,1K-5K
5681,3578,34830,364,3,1224,10,3304.8,2025-02-11 07:51:23,1K-5K
5682,3578,34831,263,3,251,15,640.05,2025-01-18 05:08:38,0-1K
5683,3578,34837,14,2,3240,15,5508.0,2025-04-25 13:01:01,5K-10K
5684,3578,34841,111,3,1368,20,3283.2,2025-04-18 16:38:26,1K-5K
5685,3579,34845,68,2,1834,20,2934.4,2025-03-11 19:47:41,1K-5K
5686,3580,34849,499,2,303,10,545.4,2025-03-16 11:13:29,0-1K
5687,3582,34861,350,2,1380,20,2208.0,2025-01-14 07:45:32,1K-5K
5688,3582,34862,253,3,10481,10,28298.7,2025-03-14 21:58:15,10K-50K
5689,3583,34864,108,2,93501,0,187002.0,2025-05-03 11:02:15,50K+
5690,3583,34871,5,2,9165,15,15580.5,2025-05-10 15:57:33,10K-50K
5691,3584,34876,441,2,2962,20,4739.2,2025-05-04 07:23:21,1K-5K
5692,3584,34877,405,2,7141,10,12853.8,2025-02-01 01:46:52,10K-50K
5693,3586,34883,182,3,716,5,2040.6,2025-03-01 19:34:25,1K-5K
5694,3586,34886,14,3,3240,15,8262.0,2025-04-29 14:44:16,5K-10K
5695,3586,34888,420,1,1173,15,997.05,2025-03-04 18:55:40,0-1K
5696,3587,34901,125,2,14223,15,24179.1,2025-02-17 10:22:09,10K-50K
5697,3591,34925,428,1,13379,15,11372.15,2025-04-12 22:46:55,10K-50K
5698,3593,34936,319,2,843,10,1517.4,2025-04-20 03:08:33,1K-5K
5699,3595,34942,22,1,18238,20,14590.4,2025-05-26 18:01:50,10K-50K
5700,3595,34946,198,3,1508,10,4071.6,2025-03-23 14:01:54,1K-5K
5701,3595,34951,365,3,290,15,739.5,2025-05-14 02:37:08,0-1K
5702,3595,34956,134,3,614,20,1473.6,2025-06-28 12:15:48,1K-5K
5703,3595,34959,368,3,2284,0,6852.0,2025-02-05 16:53:41,5K-10K
5704,3595,34962,359,2,40003,0,80006.0,2025-05-20 10:32:12,50K+
5705,3597,34974,474,2,1300,10,2340.0,2025-03-06 01:12:28,1K-5K
5706,3598,34983,233,2,5397,5,10254.3,2025-01-30 12:28:16,10K-50K
5707,3601,34995,288,3,4649,0,13947.0,2025-04-20 19:43:28,10K-50K
5708,3602,34999,198,1,1508,0,1508.0,2025-02-28 08:42:31,1K-5K
5709,3602,35001,325,1,491,5,466.45,2025-01-30 16:27:41,0-1K
5710,3602,35002,232,2,1652,10,2973.6,2025-02-16 17:08:30,1K-5K
5711,3602,35011,497,3,4646,10,12544.2,2025-03-20 19:13:19,10K-50K
5712,3602,35012,285,2,7625,10,13725.0,2025-03-15 18:07:06,10K-50K
5713,3602,35014,135,3,88136,0,264408.0,2025-01-25 18:32:35,50K+
5714,3602,35020,66,2,533,20,852.8,2025-03-16 04:26:55,0-1K
5715,3602,35021,495,3,11372,15,28998.6,2025-03-05 02:35:14,10K-50K
5716,3602,35024,474,2,1300,10,2340.0,2025-01-11 01:50:32,1K-5K
5717,3602,35026,420,2,1173,20,1876.8,2025-04-10 18:05:07,1K-5K
5718,3604,35036,452,1,96891,5,92046.45,2025-01-02 06:42:54,50K+
5719,3605,35041,442,2,3296,20,5273.6,2025-01-15 01:23:59,5K-10K
5720,3606,35046,419,1,1931,10,1737.9,2025-03-16 01:14:30,1K-5K
5721,3608,35057,36,2,1820,10,3276.0,2025-01-20 14:35:19,1K-5K
5722,3609,35066,368,2,2284,5,4339.6,2025-06-22 13:33:10,1K-5K
5723,3610,35080,99,2,5673,20,9076.8,2025-02-25 18:28:45,5K-10K
5724,3610,35083,44,3,25033,0,75099.0,2025-06-08 00:43:04,50K+
5725,3610,35087,80,3,597,0,1791.0,2025-05-04 01:55:38,1K-5K
5726,3610,35092,440,2,34571,20,55313.6,2025-06-27 21:03:45,50K+
5727,3610,35099,33,3,3084,10,8326.8,2025-05-18 23:13:03,5K-10K
5728,3610,35103,405,3,7141,20,17138.4,2025-05-23 06:07:09,10K-50K
5729,3610,35108,57,2,3563,15,6057.1,2025-04-02 12:32:36,5K-10K
5730,3610,35109,201,2,911,0,1822.0,2025-06-01 23:18:29,1K-5K
5731,3610,35114,110,3,1285,20,3084.0,2025-04-24 20:41:21,1K-5K
5732,3611,35117,453,2,7689,15,13071.3,2025-03-16 10:18:45,10K-50K
5733,3611,35119,299,2,5952,0,11904.0,2025-03-23 01:21:11,10K-50K
5734,3612,35121,235,2,1457,5,2768.3,2025-04-14 16:11:46,1K-5K
5735,3613,35126,347,3,6460,10,17442.0,2025-02-26 02:51:58,10K-50K
5736,3614,35128,125,3,14223,20,34135.2,2025-05-16 00:24:08,10K-50K
5737,3615,35144,387,2,2228,15,3787.6,2025-03-15 17:06:18,1K-5K
5738,3615,35148,155,2,1766,5,3355.4,2025-04-10 12:52:17,1K-5K
5739,3616,35152,8,1,2432,10,2188.8,2025-01-05 01:24:28,1K-5K
5740,3616,35153,466,1,12234,15,10398.9,2025-03-18 13:53:15,10K-50K
5741,3617,35164,494,3,1533,0,4599.0,2025-03-20 16:48:58,1K-5K
5742,3617,35169,415,1,847,5,804.65,2025-02-02 11:13:49,0-1K
5743,3618,35193,151,1,1769,0,1769.0,2025-04-23 06:19:59,1K-5K
5744,3619,35196,309,3,24887,0,74661.0,2025-02-20 04:50:46,50K+
5745,3619,35200,143,1,81350,10,73215.0,2025-01-03 10:14:09,50K+
5746,3620,35201,279,3,2476,10,6685.2,2025-04-24 11:04:37,5K-10K
5747,3620,35203,466,3,12234,0,36702.0,2025-06-01 21:07:18,10K-50K
5748,3620,35204,213,1,2269,15,1928.65,2025-03-16 23:52:25,1K-5K
5749,3620,35205,355,1,59165,20,47332.0,2025-02-28 08:47:26,10K-50K
5750,3621,35215,128,3,750,10,2025.0,2025-02-28 12:43:19,1K-5K
5751,3621,35220,460,2,6380,0,12760.0,2025-01-10 18:34:51,10K-50K
5752,3621,35223,475,1,3191,10,2871.9,2025-05-08 19:07:00,1K-5K
5753,3621,35229,471,1,914,0,914.0,2025-05-12 16:32:46,0-1K
5754,3621,35230,8,2,2432,15,4134.4,2025-06-19 07:25:20,1K-5K
5755,3625,35244,314,1,7346,5,6978.7,2025-04-24 02:04:46,5K-10K
5756,3626,35250,116,3,3742,20,8980.8,2025-04-23 18:32:11,5K-10K
5757,3626,35256,332,2,13270,10,23886.0,2025-05-10 07:36:20,10K-50K
5758,3627,35259,428,1,13379,5,12710.05,2025-03-20 04:43:53,10K-50K
5759,3631,35294,81,1,1859,20,1487.2,2025-01-16 13:03:20,1K-5K
5760,3631,35297,238,2,711,5,1350.9,2025-06-11 04:10:35,1K-5K
5761,3632,35299,272,1,14610,10,13149.0,2025-03-06 10:29:24,10K-50K
5762,3632,35300,228,2,1099,15,1868.3,2025-05-17 13:33:45,1K-5K
5763,3632,35301,203,3,6865,10,18535.5,2025-03-27 03:22:31,10K-50K
5764,3634,35307,473,1,240,5,228.0,2025-04-04 05:24:25,0-1K
5765,3635,35314,19,2,1282,15,2179.4,2025-06-10 11:18:11,1K-5K
5766,3635,35317,424,3,84482,20,202756.8,2025-06-17 15:52:34,50K+
5767,3635,35319,495,2,11372,5,21606.8,2025-02-20 13:15:52,10K-50K
5768,3635,35326,263,1,251,0,251.0,2025-01-12 19:41:01,0-1K
5769,3637,35332,227,1,2436,5,2314.2,2025-06-28 14:42:27,1K-5K
5770,3637,35338,148,1,7658,15,6509.3,2025-01-03 03:39:06,5K-10K
5771,3637,35339,292,1,4777,5,4538.15,2025-05-18 04:04:55,1K-5K
5772,3638,35362,454,3,10943,0,32829.0,2025-01-16 16:38:03,10K-50K
5773,3639,35367,92,3,77132,15,196686.6,2025-02-14 01:27:09,50K+
5774,3639,35373,488,2,65036,5,123568.4,2025-05-20 14:59:21,50K+
5775,3639,35375,89,2,1648,0,3296.0,2025-04-24 02:11:41,1K-5K
5776,3639,35376,499,3,303,5,863.55,2025-06-18 04:58:07,0-1K
5777,3639,35377,230,2,3485,10,6273.0,2025-03-17 03:31:53,5K-10K
5778,3640,35380,60,1,4923,5,4676.85,2025-03-13 22:09:48,1K-5K
5779,3641,35390,426,1,2294,15,1949.9,2025-02-22 20:36:01,1K-5K
5780,3642,35398,70,1,3998,5,3798.1,2025-01-24 17:25:41,1K-5K
5781,3642,35399,182,1,716,0,716.0,2025-03-02 22:07:40,0-1K
5782,3643,35413,464,3,33477,15,85366.35,2025-04-30 00:40:32,50K+
5783,3645,35435,488,3,65036,5,185352.6,2025-06-10 21:59:44,50K+
5784,3645,35436,140,1,2497,0,2497.0,2025-03-20 00:52:42,1K-5K
5785,3645,35438,405,2,7141,15,12139.7,2025-03-18 13:09:06,10K-50K
5786,3646,35443,56,2,2694,10,4849.2,2025-06-09 11:45:11,1K-5K
5787,3646,35446,104,2,12492,20,19987.2,2025-05-21 00:17:30,10K-50K
5788,3647,35450,481,2,132,20,211.2,2025-02-18 09:45:45,0-1K
5789,3648,35455,377,3,1451,5,4135.35,2025-03-18 00:46:40,1K-5K
5790,3648,35461,60,3,4923,0,14769.0,2025-06-17 11:26:35,10K-50K
5791,3648,35462,395,3,957,15,2440.35,2025-01-02 16:41:43,1K-5K
5792,3648,35463,134,1,614,0,614.0,2025-06-22 02:17:33,0-1K
5793,3648,35467,194,3,67277,0,201831.0,2025-02-27 05:02:32,50K+
5794,3649,35469,204,2,4651,20,7441.6,2025-06-22 11:02:46,5K-10K
5795,3649,35470,52,1,5808,15,4936.8,2025-03-16 08:03:44,1K-5K
5796,3650,35474,66,1,533,0,533.0,2025-03-18 14:00:07,0-1K
5797,3650,35475,93,1,90477,15,76905.45,2025-04-24 20:22:42,50K+
5798,3650,35480,13,2,2519,15,4282.3,2025-04-10 09:55:47,1K-5K
5799,3650,35482,235,3,1457,15,3715.35,2025-01-27 23:05:37,1K-5K
5800,3650,35487,190,2,1396,10,2512.8,2025-02-17 12:37:18,1K-5K
5801,3650,35489,385,3,1761,0,5283.0,2025-03-17 20:44:42,5K-10K
5802,3650,35494,50,3,2992,15,7629.6,2025-04-15 03:46:05,5K-10K
5803,3650,35497,302,2,3068,10,5522.4,2025-02-16 14:21:28,5K-10K
5804,3652,35519,358,2,3921,20,6273.6,2025-03-12 20:56:18,5K-10K
5805,3653,35521,10,3,113,0,339.0,2025-06-03 18:45:22,0-1K
5806,3653,35522,440,1,34571,0,34571.0,2025-06-27 23:11:07,10K-50K
5807,3655,35535,2,2,1203,15,2045.1,2025-05-19 00:30:54,1K-5K
5808,3657,35544,335,2,7594,10,13669.2,2025-06-05 11:34:08,10K-50K
5809,3657,35545,131,1,10909,0,10909.0,2025-04-10 22:49:10,10K-50K
5810,3658,35570,42,1,3266,15,2776.1,2025-04-03 09:08:09,1K-5K
5811,3658,35573,121,1,1585,20,1268.0,2025-01-10 06:09:49,1K-5K
5812,3658,35582,20,1,875,0,875.0,2025-01-18 21:36:54,0-1K
5813,3658,35586,325,1,491,20,392.8,2025-02-02 09:54:36,0-1K
5814,3658,35590,275,1,9098,20,7278.4,2025-05-08 21:23:10,5K-10K
5815,3659,35593,271,1,1299,20,1039.2,2025-02-18 11:58:07,1K-5K
5816,3660,35610,484,2,67422,10,121359.6,2025-03-20 22:43:45,50K+
5817,3660,35613,345,3,1400,0,4200.0,2025-03-19 12:34:07,1K-5K
5818,3660,35614,397,3,5434,10,14671.8,2025-06-17 23:49:10,10K-50K
5819,3661,35620,352,1,16542,10,14887.8,2025-05-25 21:39:53,10K-50K
5820,3663,35632,101,2,1096,5,2082.4,2025-04-23 13:41:18,1K-5K
5821,3665,35647,61,1,79364,15,67459.4,2025-05-28 18:43:28,50K+
5822,3666,35663,72,3,7757,5,22107.45,2025-03-19 01:42:21,10K-50K
5823,3666,35665,395,3,957,10,2583.9,2025-03-30 03:37:16,1K-5K
5824,3667,35670,480,2,36186,0,72372.0,2025-02-21 18:00:43,50K+
5825,3667,35674,418,1,2348,0,2348.0,2025-02-20 00:38:57,1K-5K
5826,3668,35679,382,3,12427,15,31688.85,2025-01-28 19:30:34,10K-50K
5827,3668,35680,144,3,980,15,2499.0,2025-02-07 20:41:23,1K-5K
5828,3669,35683,203,2,6865,0,13730.0,2025-03-15 10:22:37,10K-50K
5829,3670,35686,417,1,1408,20,1126.4,2025-03-17 03:29:30,1K-5K
5830,3670,35689,285,3,7625,15,19443.75,2025-03-17 22:25:31,10K-50K
5831,3670,35692,289,2,13221,20,21153.6,2025-02-26 01:46:41,10K-50K
5832,3670,35695,115,1,1486,0,1486.0,2025-03-15 02:20:45,1K-5K
5833,3673,35721,84,3,7376,10,19915.2,2025-03-12 09:14:13,10K-50K
5834,3674,35730,319,1,843,10,758.7,2025-03-19 00:34:43,0-1K
5835,3674,35742,481,1,132,0,132.0,2025-06-13 19:59:58,0-1K
5836,3674,35744,190,1,1396,20,1116.8,2025-05-10 04:23:33,1K-5K
5837,3674,35746,178,3,12423,5,35405.55,2025-04-25 11:19:36,10K-50K
5838,3674,35748,234,2,906,10,1630.8,2025-04-30 02:29:05,1K-5K
5839,3674,35751,79,2,1269,0,2538.0,2025-03-04 23:49:10,1K-5K
5840,3674,35753,349,1,3872,10,3484.8,2025-04-10 03:31:10,1K-5K
5841,3675,35759,289,2,13221,15,22475.7,2025-06-21 16:55:41,10K-50K
5842,3675,35776,28,3,2387,0,7161.0,2025-06-03 09:20:32,5K-10K
5843,3675,35786,324,1,2816,10,2534.4,2025-04-26 08:53:28,1K-5K
5844,3675,35788,424,1,84482,5,80257.9,2025-03-17 00:08:01,50K+
5845,3676,35793,56,1,2694,5,2559.3,2025-03-20 00:26:22,1K-5K
5846,3677,35803,333,1,999,5,949.05,2025-03-19 01:37:15,0-1K
5847,3677,35811,6,1,33657,5,31974.15,2025-03-18 14:02:13,10K-50K
5848,3677,35812,490,3,3792,5,10807.2,2025-06-04 22:38:31,10K-50K
5849,3678,35817,339,1,2672,0,2672.0,2025-05-21 01:41:25,1K-5K
5850,3678,35820,488,3,65036,15,165841.8,2025-03-18 00:26:39,50K+
5851,3679,35828,317,1,303,20,242.4,2025-05-08 11:25:42,0-1K
5852,3679,35829,409,3,3633,20,8719.2,2025-01-07 15:03:35,5K-10K
5853,3682,35845,174,1,86678,5,82344.1,2025-03-05 12:21:58,50K+
5854,3684,35856,175,1,14893,5,14148.35,2025-01-18 19:23:36,10K-50K
5855,3685,35866,19,3,1282,10,3461.4,2025-02-06 16:40:50,1K-5K
5856,3685,35868,172,2,1473,15,2504.1,2025-03-18 11:44:56,1K-5K
5857,3685,35869,200,2,33683,20,53892.8,2025-03-17 23:56:14,50K+
5858,3685,35873,460,1,6380,10,5742.0,2025-03-28 04:05:40,5K-10K
5859,3686,35874,285,3,7625,0,22875.0,2025-04-12 09:56:26,10K-50K
5860,3687,35880,145,1,3025,15,2571.25,2025-04-16 21:28:11,1K-5K
5861,3687,35884,215,3,6238,0,18714.0,2025-02-12 06:32:09,10K-50K
5862,3688,35890,392,3,1764,15,4498.2,2025-03-19 23:17:50,1K-5K
5863,3688,35891,238,2,711,10,1279.8,2025-06-02 04:34:34,1K-5K
5864,3689,35893,430,2,822,20,1315.2,2025-03-02 07:55:17,1K-5K
5865,3691,35899,332,1,13270,10,11943.0,2025-06-07 13:00:44,10K-50K
5866,3692,35906,353,3,6296,0,18888.0,2025-03-15 10:53:39,10K-50K
5867,3693,35909,169,3,1857,15,4735.35,2025-05-23 21:26:35,1K-5K
5868,3693,35913,185,1,3139,5,2982.05,2025-03-20 00:56:15,1K-5K
5869,3694,35917,147,1,1342,0,1342.0,2025-02-12 09:33:33,1K-5K
5870,3696,35930,413,3,5762,0,17286.0,2025-06-19 01:09:48,10K-50K
5871,3698,35940,62,2,68699,15,116788.3,2025-02-25 18:47:31,50K+
5872,3698,35941,324,1,2816,5,2675.2,2025-02-09 03:14:33,1K-5K
5873,3698,35947,26,3,2999,0,8997.0,2025-03-09 14:51:35,5K-10K
5874,3700,35957,258,1,2970,10,2673.0,2025-05-03 07:55:09,1K-5K
5875,3701,35965,323,1,567,10,510.3,2025-01-10 13:54:00,0-1K
5876,3701,35966,411,1,1472,0,1472.0,2025-06-05 16:52:01,1K-5K
5877,3702,35968,410,1,593,5,563.35,2025-02-13 23:53:32,0-1K
5878,3702,35970,240,3,3177,5,9054.45,2025-03-17 01:07:48,5K-10K
5879,3703,35973,177,3,7691,0,23073.0,2025-06-22 08:45:47,10K-50K
5880,3703,35980,161,1,11510,15,9783.5,2025-02-18 20:12:59,5K-10K
5881,3704,35986,217,2,3637,15,6182.9,2025-06-22 21:19:04,5K-10K
5882,3704,35991,390,1,4608,20,3686.4,2025-05-12 20:59:38,1K-5K
5883,3704,35993,4,1,2433,5,2311.35,2025-01-15 04:10:26,1K-5K
5884,3706,36002,318,1,2667,20,2133.6,2025-01-06 02:08:03,1K-5K
5885,3706,36004,342,3,458,10,1236.6,2025-05-31 23:59:03,1K-5K
5886,3707,36011,74,3,114,15,290.7,2025-05-05 06:26:21,0-1K
5887,3707,36012,75,2,35007,15,59511.9,2025-05-20 19:22:36,50K+
5888,3707,36014,129,1,2753,5,2615.35,2025-04-15 04:01:47,1K-5K
5889,3707,36022,335,1,7594,10,6834.6,2025-05-10 07:24:33,5K-10K
5890,3707,36023,297,3,305,15,777.75,2025-03-06 18:18:46,0-1K
5891,3710,36037,382,3,12427,5,35416.95,2025-04-15 07:29:36,10K-50K
5892,3711,36039,261,2,1454,5,2762.6,2025-01-05 04:19:24,1K-5K
5893,3711,36050,16,3,75284,20,180681.6,2025-06-18 02:34:51,50K+
5894,3712,36057,476,1,2771,0,2771.0,2025-04-09 17:25:27,1K-5K
5895,3712,36064,9,3,3979,5,11340.15,2025-05-31 10:27:56,10K-50K
5896,3713,36065,494,3,1533,0,4599.0,2025-03-31 15:45:29,1K-5K
5897,3714,36068,215,1,6238,5,5926.1,2025-01-01 03:25:04,5K-10K
5898,3714,36072,11,1,3287,5,3122.65,2025-04-13 12:33:24,1K-5K
5899,3714,36077,426,3,2294,0,6882.0,2025-06-26 02:39:18,5K-10K
5900,3714,36088,430,2,822,0,1644.0,2025-05-13 10:30:29,1K-5K
5901,3714,36092,33,3,3084,20,7401.6,2025-05-15 16:22:01,5K-10K
5902,3714,36094,190,1,1396,5,1326.2,2025-02-26 01:21:32,1K-5K
5903,3716,36116,174,1,86678,15,73676.3,2025-06-04 12:48:16,50K+
5904,3717,36123,344,2,1786,20,2857.6,2025-05-08 23:46:57,1K-5K
5905,3717,36127,320,1,1114,15,946.9,2025-04-03 02:19:16,0-1K
5906,3717,36131,106,1,216,10,194.4,2025-03-18 22:29:58,0-1K
5907,3717,36132,177,3,7691,15,19612.05,2025-06-04 06:16:11,10K-50K
5908,3717,36133,6,2,33657,0,67314.0,2025-06-01 14:23:37,50K+
5909,3718,36145,262,3,9289,10,25080.3,2025-04-11 20:23:23,10K-50K
5910,3719,36148,484,2,67422,10,121359.6,2025-03-19 13:43:12,50K+
5911,3719,36151,151,3,1769,15,4510.95,2025-06-07 13:01:57,1K-5K
5912,3719,36154,28,2,2387,5,4535.3,2025-05-24 04:52:15,1K-5K
5913,3719,36157,213,1,2269,0,2269.0,2025-04-03 04:38:21,1K-5K
5914,3719,36158,414,3,42700,20,102480.0,2025-03-19 15:09:56,50K+
5915,3719,36161,151,3,1769,5,5041.65,2025-02-24 07:20:59,5K-10K
5916,3719,36162,254,3,80470,15,205198.5,2025-03-19 05:06:25,50K+
5917,3722,36180,202,1,348,15,295.8,2025-06-11 17:15:18,0-1K
5918,3723,36184,334,3,95266,0,285798.0,2025-06-04 18:01:49,50K+
5919,3725,36201,114,3,4346,0,13038.0,2025-03-12 22:36:45,10K-50K
5920,3725,36211,247,2,666,0,1332.0,2025-01-30 13:08:05,1K-5K
5921,3725,36218,119,2,4912,15,8350.4,2025-05-22 12:03:50,5K-10K
5922,3726,36223,237,2,7401,15,12581.7,2025-03-17 21:16:25,10K-50K
5923,3726,36227,21,1,1385,15,1177.25,2025-01-03 08:13:49,1K-5K
5924,3727,36229,125,2,14223,0,28446.0,2025-04-05 05:06:08,10K-50K
5925,3727,36231,42,3,3266,10,8818.2,2025-03-06 21:09:10,5K-10K
5926,3728,36246,460,1,6380,5,6061.0,2025-03-17 08:49:52,5K-10K
5927,3728,36247,473,1,240,15,204.0,2025-06-10 21:20:19,0-1K
5928,3729,36270,439,1,8673,5,8239.35,2025-02-25 21:24:58,5K-10K
5929,3729,36274,197,1,4549,20,3639.2,2025-03-17 10:23:43,1K-5K
5930,3729,36282,171,1,4559,5,4331.05,2025-02-11 06:42:37,1K-5K
5931,3730,36283,254,2,80470,15,136799.0,2025-01-29 00:11:32,50K+
5932,3730,36288,371,3,1484,15,3784.2,2025-03-19 17:53:51,1K-5K
5933,3730,36290,280,1,16221,15,13787.85,2025-03-18 19:01:43,10K-50K
5934,3730,36291,416,3,50293,0,150879.0,2025-05-02 08:46:08,50K+
5935,3731,36303,227,3,2436,0,7308.0,2025-02-20 02:27:49,5K-10K
5936,3732,36314,213,3,2269,10,6126.3,2025-01-17 11:35:53,5K-10K
5937,3734,36337,58,2,3155,10,5679.0,2025-05-03 03:44:50,5K-10K
5938,3734,36341,484,3,67422,10,182039.4,2025-04-19 06:54:19,50K+
5939,3734,36347,86,2,603,10,1085.4,2025-05-26 21:44:51,1K-5K
5940,3734,36354,392,2,1764,10,3175.2,2025-04-01 00:45:18,1K-5K
5941,3735,36362,274,1,3604,5,3423.8,2025-02-21 13:55:40,1K-5K
5942,3736,36382,10,1,113,20,90.4,2025-03-24 16:49:53,0-1K
5943,3736,36384,86,2,603,10,1085.4,2025-04-12 14:08:14,1K-5K
5944,3736,36389,21,2,1385,0,2770.0,2025-02-11 23:05:01,1K-5K
5945,3736,36391,485,3,4504,15,11485.2,2025-02-10 11:07:57,10K-50K
5946,3736,36393,112,3,91163,0,273489.0,2025-04-09 00:58:51,50K+
5947,3736,36394,412,1,2580,10,2322.0,2025-06-11 08:58:18,1K-5K
5948,3736,36399,434,3,919,20,2205.6,2025-03-18 17:32:32,1K-5K
5949,3736,36400,48,3,2359,10,6369.3,2025-03-18 22:33:39,5K-10K
5950,3737,36405,164,2,28405,0,56810.0,2025-04-29 19:07:46,50K+
5951,3738,36419,327,1,2908,5,2762.6,2025-03-08 10:24:52,1K-5K
5952,3738,36421,342,3,458,0,1374.0,2025-02-15 02:03:53,1K-5K
5953,3738,36422,189,3,1362,20,3268.8,2025-03-07 07:05:04,1K-5K
5954,3740,36446,483,3,4809,5,13705.65,2025-06-19 06:16:41,10K-50K
5955,3741,36448,59,1,1216,20,972.8,2025-02-08 09:14:44,0-1K
5956,3742,36454,216,2,383,15,651.1,2025-01-08 12:43:32,0-1K
5957,3742,36469,414,3,42700,5,121695.0,2025-02-01 23:04:50,50K+
5958,3742,36470,300,3,40954,20,98289.6,2025-04-19 01:51:10,50K+
5959,3742,36475,421,1,3440,5,3268.0,2025-06-23 13:29:09,1K-5K
5960,3742,36476,455,2,69569,5,132181.1,2025-03-24 03:31:55,50K+
5961,3743,36480,76,3,48309,5,137680.65,2025-01-01 18:26:22,50K+
5962,3743,36486,82,2,91374,20,146198.4,2025-03-15 02:30:16,50K+
5963,3744,36497,380,1,13498,15,11473.3,2025-01-20 16:20:53,10K-50K
5964,3746,36504,141,3,14862,0,44586.0,2025-03-17 10:19:18,10K-50K
5965,3747,36506,249,2,1437,5,2730.3,2025-01-20 21:14:51,1K-5K
5966,3747,36511,365,3,290,0,870.0,2025-03-04 22:45:52,0-1K
5967,3747,36512,86,2,603,5,1145.7,2025-03-19 06:11:11,1K-5K
5968,3748,36514,349,2,3872,15,6582.4,2025-03-18 07:27:49,5K-10K
5969,3748,36518,114,2,4346,0,8692.0,2025-03-25 06:23:06,5K-10K
5970,3750,36534,435,3,4918,10,13278.6,2025-04-07 08:34:58,10K-50K
5971,3750,36535,341,1,2707,15,2300.95,2025-01-04 09:19:55,1K-5K
5972,3752,36540,289,3,13221,10,35696.7,2025-05-17 05:28:12,10K-50K
5973,3752,36541,184,3,42606,10,115036.2,2025-01-14 03:12:41,50K+
5974,3752,36543,427,2,2743,15,4663.1,2025-03-16 15:20:07,1K-5K
5975,3752,36544,174,3,86678,10,234030.6,2025-04-07 21:21:15,50K+
5976,3752,36545,421,2,3440,5,6536.0,2025-03-02 07:11:31,5K-10K
5977,3752,36553,139,2,2459,15,4180.3,2025-04-10 20:27:14,1K-5K
5978,3752,36556,394,1,12349,15,10496.65,2025-02-21 14:19:00,10K-50K
5979,3752,36558,309,1,24887,5,23642.65,2025-05-19 04:29:54,10K-50K
5980,3752,36561,95,3,3829,10,10338.3,2025-01-16 16:50:52,10K-50K
5981,3753,36570,172,1,1473,15,1252.05,2025-03-20 10:40:19,1K-5K
5982,3754,36573,70,2,3998,5,7596.2,2025-06-06 03:52:25,5K-10K
5983,3755,36576,189,1,1362,20,1089.6,2025-03-15 13:40:59,1K-5K
5984,3755,36579,429,1,2988,20,2390.4,2025-04-12 17:21:19,1K-5K
5985,3755,36583,315,1,725,15,616.25,2025-03-18 14:51:13,0-1K
5986,3756,36589,450,1,771,20,616.8,2025-06-10 19:54:43,0-1K
5987,3756,36594,352,2,16542,0,33084.0,2025-02-04 14:37:30,10K-50K
5988,3757,36598,458,3,5792,10,15638.4,2025-03-10 11:05:59,10K-50K
5989,3757,36602,73,2,571,15,970.7,2025-06-04 02:21:36,0-1K
5990,3757,36603,316,1,223,0,223.0,2025-04-29 05:34:28,0-1K
5991,3757,36609,184,2,42606,10,76690.8,2025-02-02 04:59:58,50K+
5992,3757,36617,365,3,290,0,870.0,2025-03-01 22:15:26,0-1K
5993,3758,36619,314,2,7346,10,13222.8,2025-03-20 12:05:27,10K-50K
5994,3760,36629,277,3,2616,10,7063.2,2025-05-25 19:09:43,5K-10K
5995,3760,36632,54,1,70612,5,67081.4,2025-02-16 12:48:01,50K+
5996,3762,36647,271,1,1299,15,1104.15,2025-06-02 16:16:40,1K-5K
5997,3763,36651,433,3,47823,10,129122.1,2025-01-21 23:39:47,50K+
5998,3763,36653,496,3,765,10,2065.5,2025-03-26 01:22:27,1K-5K
5999,3767,36692,126,1,232,10,208.8,2025-03-13 13:53:57,0-1K
6000,3767,36697,347,1,6460,5,6137.0,2025-03-21 13:32:08,5K-10K
6001,3768,36709,309,3,24887,5,70927.95,2025-03-18 22:56:33,50K+
6002,3768,36710,89,2,1648,10,2966.4,2025-01-21 11:51:53,1K-5K
6003,3769,36711,181,1,912,5,866.4,2025-03-31 22:13:40,0-1K
6004,3769,36713,131,3,10909,20,26181.6,2025-05-27 18:06:15,10K-50K
6005,3769,36715,251,2,1710,15,2907.0,2025-02-10 14:48:54,1K-5K
6006,3771,36720,455,3,69569,0,208707.0,2025-05-03 20:22:41,50K+
6007,3772,36722,123,2,3584,15,6092.8,2025-01-02 12:21:24,5K-10K
6008,3772,36730,316,3,223,20,535.2,2025-03-12 05:56:28,0-1K
