user_id,signup_date,user_type,device,traffic_source,country
3808,2025-08-14,Casual,Desktop,Facebook,Canada
3809,2025-10-25,Regular,Android,Google,Australia
3810,2025-08-14,Regular,Android,Facebook,India
3811,2026-05-05,Casual,iOS,Email,Canada
3812,2026-01-28,Casual,Desktop,Facebook,India
3813,2026-02-04,Casual,Desktop,Email,UK
3814,2025-06-02,Regular,Android,Facebook,India
3815,2025-08-30,Casual,Android,Facebook,Canada
3816,2026-03-15,Regular,Desktop,Facebook,USA
3817,2026-03-07,Casual,Desktop,Google,USA
3818,2025-12-03,Regular,Android,Google,UK
3819,2025-12-04,Power,Android,Facebook,Canada
3820,2025-12-24,Casual,Desktop,Email,UK
3821,2025-06-11,Casual,Android,Organic,Australia
3822,2026-01-11,Casual,iOS,Google,Australia
3823,2025-09-29,Casual,iOS,Google,India
3824,2025-06-12,Regular,Android,Google,UK
3825,2025-08-18,Power,Android,Organic,USA
3826,2026-01-20,Casual,iOS,Organic,UK
3827,2025-06-29,Casual,Desktop,Organic,India
3828,2026-05-05,Casual,iOS,Facebook,Canada
3829,2026-02-14,Casual,Android,Google,UK
3830,2025-08-06,Casual,iOS,Facebook,India
3831,2025-06-17,Power,Android,Facebook,Australia
3832,2025-12-19,Regular,Android,Facebook,USA
3833,2025-11-05,Casual,Android,Google,Canada
3834,2025-10-08,Power,Android,Email,UK
3835,2025-10-27,Regular,Android,Facebook,UK
3836,2025-09-13,Regular,Desktop,Google,USA
3837,2026-03-11,Casual,Android,Google,Australia
3838,2025-08-28,Casual,Desktop,Google,UK
3839,2026-02-28,Regular,iOS,Google,USA
3840,2025-09-02,Casual,iOS,Email,USA
3841,2025-07-04,Regular,Android,Google,Canada
3842,2026-04-08,Casual,iOS,Organic,USA
3843,2026-02-27,Casual,Desktop,Facebook,USA
3844,2025-12-30,Regular,Desktop,Google,USA
3845,2025-11-23,Power,Android,Google,UK
3846,2025-09-09,Regular,Desktop,Facebook,USA
3847,2026-03-19,Casual,iOS,Organic,USA
3848,2026-02-06,Casual,Desktop,Facebook,USA
3849,2026-03-20,Casual,Android,Facebook,USA
3850,2026-04-01,Power,Android,Email,Australia
3851,2025-07-19,Casual,iOS,Organic,UK
3852,2025-06-03,Regular,iOS,Facebook,USA
3853,2026-01-23,Regular,Desktop,Google,India
3854,2025-10-26,Regular,Android,Google,India
3855,2026-04-12,Regular,Android,Organic,India
3856,2026-04-11,Casual,Android,Facebook,Canada
3857,2026-04-22,Casual,iOS,Google,Australia
3858,2025-09-19,Casual,Android,Google,India
3859,2025-07-27,Regular,Android,Organic,Australia
3860,2025-08-10,Power,iOS,Organic,India
3861,2025-07-17,Casual,Android,Email,Canada
3862,2026-05-08,Regular,iOS,Organic,UK
3863,2025-10-23,Casual,Android,Organic,Australia
3864,2025-08-06,Regular,Android,Email,UK
3865,2025-10-02,Casual,Android,Email,Canada
3866,2025-12-28,Regular,Android,Google,Australia
3867,2025-10-05,Casual,iOS,Google,UK
3868,2026-03-17,Regular,Desktop,Organic,Canada
3869,2026-05-21,Casual,iOS,Google,USA
3870,2025-10-05,Casual,Android,Google,Australia
3871,2025-08-24,Power,Android,Google,UK
3872,2026-04-01,Power,Android,Organic,Canada
3873,2025-10-16,Casual,Android,Email,USA
3874,2026-05-15,Casual,iOS,Google,Australia
3875,2025-08-31,Casual,Android,Google,USA
3876,2025-06-19,Casual,iOS,Facebook,India
3877,2026-02-23,Casual,Android,Email,Australia
3878,2026-02-03,Power,iOS,Email,Canada
3879,2025-09-03,Casual,Android,Organic,Canada
3880,2026-03-22,Regular,Android,Facebook,Australia
3881,2025-09-09,Power,Desktop,Facebook,India
3882,2026-02-03,Regular,Android,Google,Australia
3883,2025-07-07,Casual,Android,Google,UK
3884,2025-12-14,Regular,Android,Facebook,Canada
3885,2026-05-16,Casual,Android,Email,USA
3886,2025-08-18,Regular,Desktop,Email,Canada
3887,2025-09-15,Casual,Android,Email,India
3888,2026-03-23,Power,iOS,Organic,Australia
3889,2025-08-07,Regular,Android,Facebook,Canada
3890,2026-03-25,Regular,iOS,Google,UK
3891,2025-09-19,Casual,Android,Google,India
3892,2026-05-11,Power,Android,Google,India
3893,2025-08-17,Casual,iOS,Facebook,USA
3894,2026-05-16,Casual,Android,Google,Canada
3895,2025-09-16,Casual,Android,Email,Australia
3896,2026-03-08,Casual,Android,Organic,India
3897,2025-08-14,Casual,iOS,Google,UK
3898,2026-05-13,Casual,iOS,Email,UK
3899,2026-04-07,Casual,Android,Facebook,Australia
3900,2026-02-04,Power,Desktop,Google,UK
3901,2026-04-12,Casual,Android,Google,USA
3902,2025-06-21,Casual,Android,Organic,Australia
3903,2025-07-26,Power,Desktop,Google,UK
3904,2025-06-02,Casual,Desktop,Google,USA
3905,2025-12-22,Regular,Android,Google,UK
3906,2026-01-09,Casual,Android,Organic,Canada
3907,2026-03-02,Casual,Android,Google,Australia
3908,2025-12-21,Regular,Android,Facebook,UK
3909,2025-11-13,Casual,Android,Google,UK
3910,2025-10-31,Regular,Android,Google,USA
3911,2025-10-18,Regular,Android,Google,Canada
3912,2025-09-09,Casual,Android,Organic,Canada
3913,2025-12-14,Regular,iOS,Organic,USA
3914,2025-10-03,Casual,Android,Facebook,Canada
3915,2025-06-07,Casual,Desktop,Organic,UK
3916,2025-12-04,Casual,Android,Google,UK
3917,2025-10-22,Casual,Android,Facebook,Canada
3918,2026-05-07,Regular,iOS,Google,UK
3919,2026-02-23,Casual,Android,Organic,Canada
3920,2026-01-15,Regular,Desktop,Facebook,USA
3921,2025-11-29,Regular,Android,Facebook,Australia
3922,2026-03-30,Casual,Android,Organic,USA
3923,2025-09-02,Casual,Android,Google,Australia
3924,2026-06-01,Casual,Android,Google,USA
3925,2025-08-03,Casual,Android,Email,India
3926,2025-11-10,Casual,Android,Facebook,UK
3927,2025-07-14,Regular,iOS,Google,USA
3928,2026-01-22,Casual,iOS,Organic,Australia
3929,2025-08-18,Regular,Desktop,Email,Canada
3930,2025-09-19,Casual,Android,Organic,Canada
3931,2025-08-11,Regular,Android,Email,USA
3932,2025-09-01,Casual,Android,Email,USA
3933,2025-11-12,Casual,Android,Google,USA
3934,2026-01-07,Casual,Android,Google,Canada
3935,2025-12-19,Casual,Desktop,Email,India
3936,2025-10-09,Casual,iOS,Google,USA
3937,2025-11-16,Casual,Android,Email,Canada
3938,2026-03-27,Power,Android,Google,Canada
3939,2025-11-03,Casual,Android,Facebook,USA
3940,2025-09-04,Casual,iOS,Google,Australia
3941,2025-06-30,Power,iOS,Facebook,Australia
3942,2025-08-07,Regular,Desktop,Google,UK
3943,2025-10-24,Casual,Desktop,Google,Canada
3944,2026-01-23,Casual,Android,Organic,UK
3945,2026-03-14,Regular,Desktop,Facebook,UK
3946,2025-10-24,Casual,iOS,Organic,Australia
3947,2025-08-22,Casual,Android,Google,Australia
3948,2025-09-01,Casual,Desktop,Organic,India
3949,2026-01-25,Power,Android,Email,Canada
3950,2025-11-23,Regular,Android,Email,India
3951,2025-09-07,Casual,Desktop,Email,USA
3952,2025-12-28,Regular,iOS,Google,India
3953,2025-06-14,Casual,Android,Organic,USA
3954,2025-07-24,Regular,Desktop,Google,UK
3955,2026-02-18,Regular,Desktop,Organic,Canada
3956,2025-06-15,Casual,Android,Google,India
3957,2026-01-22,Regular,iOS,Email,Canada
3958,2025-12-18,Casual,Android,Organic,UK
3959,2025-07-25,Regular,Desktop,Organic,UK
3960,2025-06-26,Casual,iOS,Email,UK
3961,2025-09-18,Casual,Android,Google,UK
3962,2025-07-18,Casual,iOS,Google,Australia
3963,2025-12-12,Casual,Android,Facebook,Australia
3964,2025-12-04,Casual,iOS,Google,UK
3965,2025-08-14,Casual,Android,Google,UK
3966,2025-12-28,Casual,Android,Email,India
3967,2025-11-08,Regular,Android,Google,Canada
3968,2025-12-27,Power,iOS,Facebook,India
3969,2025-09-17,Regular,iOS,Organic,UK
3970,2025-09-07,Casual,Android,Google,Australia
3971,2025-09-05,Power,iOS,Google,USA
3972,2025-06-09,Power,Desktop,Email,Australia
3973,2025-06-29,Regular,Desktop,Google,Australia
3974,2026-03-18,Regular,Desktop,Google,Australia
3975,2025-08-07,Casual,Desktop,Google,USA
3976,2025-09-10,Regular,Android,Google,UK
3977,2025-06-03,Casual,Android,Organic,UK
3978,2026-01-10,Casual,Android,Google,UK
3979,2025-08-06,Casual,Android,Organic,Australia
3980,2026-05-29,Casual,Android,Facebook,Canada
3981,2025-08-18,Casual,Android,Google,Canada
3982,2026-05-21,Regular,Desktop,Organic,India
3983,2026-05-12,Casual,Android,Facebook,Canada
3984,2026-02-23,Regular,Desktop,Google,Australia
3985,2026-05-02,Casual,iOS,Organic,UK
3986,2025-07-23,Regular,iOS,Email,Canada
3987,2025-08-18,Casual,Desktop,Email,USA
3988,2026-03-20,Regular,Android,Google,USA
3989,2026-01-29,Casual,Android,Email,UK
3990,2025-11-02,Casual,Android,Organic,Canada
3991,2026-04-30,Casual,Android,Google,Australia
3992,2025-07-02,Regular,Android,Email,Australia
3993,2026-04-25,Casual,Desktop,Facebook,Canada
3994,2025-07-24,Casual,Android,Google,India
3995,2025-08-22,Casual,Android,Google,India
3996,2025-07-07,Casual,Android,Google,USA
3997,2026-02-18,Regular,Desktop,Google,UK
3998,2025-10-15,Casual,Desktop,Google,USA
3999,2025-09-21,Power,Android,Email,UK
4000,2025-11-25,Casual,Desktop,Google,UK
4001,2026-05-13,Regular,Android,Google,UK
4002,2025-11-01,Regular,Android,Email,UK
4003,2025-07-05,Casual,Desktop,Facebook,Australia
4004,2026-03-29,Power,Desktop,Google,Canada
4005,2025-12-04,Regular,Desktop,Google,UK
4006,2025-06-29,Regular,Android,Organic,Canada
4007,2026-04-11,Casual,Android,Facebook,UK
4008,2025-12-18,Casual,Desktop,Email,Australia
4009,2026-05-27,Casual,Android,Organic,Australia
4010,2026-05-11,Casual,Android,Google,Canada
4011,2026-05-27,Casual,Android,Organic,Canada
4012,2025-07-15,Casual,Desktop,Facebook,USA
4013,2025-11-13,Casual,Desktop,Facebook,USA
4014,2025-07-21,Casual,iOS,Google,India
4015,2025-07-16,Regular,Android,Organic,USA
4016,2025-12-24,Casual,Android,Email,USA
4017,2025-06-26,Regular,Android,Google,UK
4018,2025-08-12,Casual,iOS,Organic,India
4019,2026-05-09,Regular,Android,Organic,USA
4020,2025-11-29,Casual,Android,Facebook,USA
4021,2026-02-18,Power,iOS,Facebook,Canada
4022,2025-06-25,Regular,Desktop,Facebook,India
4023,2025-11-27,Casual,Desktop,Email,India
4024,2026-03-08,Casual,Android,Facebook,India
4025,2025-06-07,Casual,Desktop,Facebook,Canada
4026,2026-03-18,Regular,Android,Facebook,Australia
4027,2025-08-17,Casual,iOS,Facebook,India
4028,2025-07-30,Regular,Android,Google,India
4029,2025-11-23,Casual,Android,Organic,Canada
4030,2025-09-06,Casual,iOS,Facebook,Australia
4031,2025-11-24,Casual,Android,Google,India
4032,2026-01-21,Regular,iOS,Google,India
4033,2025-12-23,Casual,Desktop,Organic,UK
4034,2026-05-01,Regular,Android,Google,Australia
4035,2025-09-02,Power,iOS,Google,USA
4036,2025-12-31,Regular,iOS,Google,India
4037,2025-10-07,Casual,Android,Google,Canada
4038,2025-06-30,Regular,Android,Organic,UK
4039,2026-03-14,Power,Android,Facebook,USA
4040,2025-11-04,Regular,iOS,Organic,USA
4041,2026-02-20,Casual,Android,Facebook,UK
4042,2025-06-03,Power,Android,Email,Canada
4043,2025-08-24,Casual,Desktop,Organic,USA
4044,2025-10-31,Casual,iOS,Google,USA
4045,2025-10-09,Casual,Android,Google,Australia
4046,2025-09-14,Casual,iOS,Organic,USA
4047,2026-03-22,Casual,Desktop,Organic,India
4048,2025-12-20,Power,iOS,Google,India
4049,2025-06-16,Casual,iOS,Google,UK
4050,2025-10-25,Casual,Android,Google,UK
4051,2025-06-24,Casual,Android,Google,Canada
4052,2026-01-03,Regular,iOS,Google,Canada
4053,2025-09-11,Casual,Android,Google,Australia
4054,2026-03-02,Casual,Android,Organic,UK
4055,2026-02-13,Casual,Android,Google,Australia
4056,2026-01-02,Regular,Desktop,Organic,Canada
4057,2025-08-08,Casual,Android,Google,USA
4058,2025-10-16,Regular,Android,Email,Australia
4059,2026-03-16,Regular,iOS,Google,USA
4060,2025-07-07,Regular,Android,Google,Australia
4061,2026-05-10,Casual,Desktop,Facebook,Australia
4062,2026-05-14,Casual,Android,Organic,Canada
4063,2025-06-23,Regular,iOS,Facebook,Australia
4064,2025-09-23,Casual,iOS,Google,Canada
4065,2025-07-12,Power,iOS,Google,Australia
4066,2025-10-31,Casual,Desktop,Google,Australia
4067,2025-10-26,Casual,iOS,Google,UK
4068,2026-03-09,Regular,Android,Organic,UK
4069,2026-02-06,Casual,Android,Email,Canada
4070,2025-09-14,Casual,Android,Google,Australia
4071,2025-11-07,Regular,Android,Email,USA
4072,2025-12-23,Power,iOS,Facebook,India
4073,2025-11-23,Casual,iOS,Google,Canada
4074,2025-12-30,Casual,Android,Google,UK
4075,2025-09-01,Casual,Android,Organic,UK
4076,2026-03-22,Casual,Android,Google,Canada
4077,2025-11-10,Casual,Android,Organic,UK
4078,2025-06-05,Power,Android,Google,USA
4079,2026-02-12,Casual,Desktop,Organic,UK
4080,2025-11-07,Regular,Android,Email,India
4081,2025-06-25,Casual,Android,Email,India
4082,2026-03-15,Power,Android,Google,Australia
4083,2025-12-05,Casual,Android,Google,USA
4084,2026-03-08,Power,iOS,Organic,UK
4085,2026-04-07,Regular,Android,Organic,UK
4086,2025-07-03,Casual,Android,Facebook,Canada
4087,2025-07-24,Casual,Desktop,Email,Australia
4088,2026-05-21,Casual,iOS,Google,India
4089,2026-02-06,Regular,Android,Google,Canada
4090,2025-09-21,Casual,iOS,Google,Canada
4091,2025-10-09,Power,Android,Email,UK
4092,2025-08-09,Regular,Android,Google,India
4093,2025-12-08,Regular,iOS,Organic,Canada
4094,2025-06-09,Casual,Android,Email,UK
4095,2025-09-06,Casual,Android,Google,Australia
4096,2026-04-09,Regular,iOS,Google,USA
4097,2026-02-02,Casual,Android,Facebook,India
4098,2025-11-11,Casual,Desktop,Facebook,Australia
4099,2026-05-09,Casual,Desktop,Facebook,UK
4100,2025-06-07,Casual,Android,Google,USA
4101,2025-10-10,Power,iOS,Google,Canada
4102,2025-12-20,Regular,Desktop,Google,Australia
4103,2025-10-25,Casual,Desktop,Google,Canada
4104,2025-10-30,Regular,iOS,Organic,Canada
4105,2025-12-02,Casual,Android,Organic,USA
4106,2026-03-11,Casual,Android,Google,USA
4107,2026-02-20,Casual,Desktop,Facebook,Canada
4108,2026-01-21,Power,Android,Facebook,Canada
4109,2025-06-21,Casual,iOS,Organic,USA
4110,2025-08-10,Casual,Desktop,Google,UK
4111,2026-02-01,Regular,Desktop,Email,India
4112,2025-07-06,Power,Android,Google,Canada
4113,2025-08-29,Casual,Android,Organic,USA
4114,2025-12-25,Casual,iOS,Google,Australia
4115,2025-08-10,Casual,iOS,Facebook,Australia
4116,2026-05-08,Regular,Android,Organic,UK
4117,2025-08-30,Casual,Android,Organic,UK
4118,2025-07-14,Regular,Android,Google,Australia
4119,2026-03-04,Casual,Android,Organic,UK
4120,2025-07-20,Regular,Android,Facebook,Canada
4121,2025-10-24,Regular,Android,Organic,USA
4122,2026-03-05,Casual,iOS,Google,India
4123,2025-11-19,Regular,Android,Google,USA
4124,2026-04-15,Regular,Android,Google,USA
4125,2026-05-01,Casual,Android,Email,UK
4126,2026-05-05,Regular,Android,Organic,India
4127,2025-07-29,Casual,Desktop,Google,Canada
4128,2025-09-24,Casual,Android,Facebook,Australia
4129,2025-10-04,Casual,Android,Organic,Canada
4130,2025-07-02,Casual,Desktop,Google,UK
4131,2025-12-18,Regular,Desktop,Organic,Australia
4132,2026-05-17,Regular,Desktop,Google,Canada
4133,2025-06-18,Regular,Android,Facebook,USA
4134,2025-09-29,Casual,iOS,Facebook,UK
4135,2025-06-17,Casual,Android,Email,India
4136,2025-12-24,Casual,Android,Google,USA
4137,2025-08-15,Power,Desktop,Organic,India
4138,2025-06-24,Regular,Android,Email,Australia
4139,2026-05-31,Casual,Android,Google,India
4140,2025-10-17,Casual,iOS,Google,USA
4141,2025-09-24,Power,Android,Google,India
4142,2026-01-03,Casual,iOS,Organic,UK
4143,2025-11-18,Casual,iOS,Google,UK
4144,2025-10-28,Regular,Desktop,Google,USA
4145,2025-08-28,Regular,iOS,Google,Canada
4146,2026-02-18,Power,Android,Google,India
4147,2026-01-04,Casual,Android,Organic,USA
4148,2025-12-11,Regular,Desktop,Google,India
4149,2026-05-19,Casual,Android,Facebook,USA
4150,2026-01-04,Power,iOS,Google,India
4151,2026-02-18,Regular,iOS,Google,Canada
4152,2025-07-13,Regular,Android,Google,USA
4153,2025-11-13,Casual,Android,Facebook,UK
4154,2026-05-23,Casual,Android,Organic,Canada
4155,2026-05-25,Power,iOS,Google,UK
4156,2025-12-21,Casual,Android,Google,Canada
4157,2025-10-12,Casual,iOS,Organic,UK
4158,2025-11-03,Regular,Android,Google,Canada
4159,2026-02-01,Regular,Android,Google,India
4160,2026-01-09,Casual,Android,Google,UK
4161,2025-10-11,Regular,Desktop,Google,India
4162,2026-03-24,Casual,iOS,Google,USA
4163,2026-01-14,Casual,Android,Google,India
4164,2026-03-10,Regular,Desktop,Google,UK
4165,2026-02-26,Casual,Android,Google,Canada
4166,2025-07-20,Power,iOS,Facebook,India
4167,2025-09-15,Regular,Desktop,Organic,Australia
4168,2026-01-21,Casual,Android,Organic,Canada
4169,2026-03-05,Casual,Desktop,Organic,USA
4170,2025-11-10,Power,Android,Email,USA
4171,2025-12-14,Casual,Desktop,Google,UK
4172,2025-10-27,Casual,iOS,Facebook,Canada
4173,2026-02-10,Casual,Desktop,Facebook,India
4174,2025-06-13,Regular,Android,Organic,India
4175,2025-11-09,Regular,Android,Google,USA
4176,2025-11-10,Casual,Android,Google,Canada
4177,2025-09-29,Regular,Android,Google,Canada
4178,2025-09-23,Regular,Android,Google,USA
4179,2026-01-22,Casual,iOS,Organic,India
4180,2025-11-16,Regular,Android,Google,USA
4181,2025-09-25,Casual,Android,Email,Canada
4182,2026-01-27,Casual,Android,Google,India
4183,2026-05-16,Regular,iOS,Organic,Australia
4184,2025-10-25,Regular,Android,Google,USA
4185,2025-06-19,Casual,iOS,Organic,Canada
4186,2026-04-21,Casual,iOS,Organic,Canada
4187,2025-07-31,Regular,iOS,Organic,UK
4188,2026-03-20,Casual,iOS,Email,UK
4189,2026-02-17,Casual,iOS,Organic,USA
4190,2025-06-02,Casual,iOS,Google,India
4191,2025-07-16,Power,Desktop,Google,Australia
4192,2025-11-13,Casual,iOS,Google,Australia
4193,2025-09-05,Casual,Android,Google,India
4194,2025-11-07,Casual,Desktop,Email,UK
4195,2026-02-11,Regular,Desktop,Google,Canada
4196,2026-04-11,Casual,Android,Organic,UK
4197,2026-01-07,Power,iOS,Email,USA
4198,2026-01-05,Regular,Android,Facebook,UK
4199,2026-01-23,Casual,Android,Organic,India
4200,2025-07-31,Casual,iOS,Facebook,USA
4201,2025-09-13,Casual,Android,Facebook,India
4202,2025-10-23,Casual,Desktop,Facebook,USA
4203,2025-09-05,Regular,Desktop,Email,Canada
4204,2026-05-04,Regular,Android,Google,UK
4205,2025-11-24,Casual,Android,Email,India
4206,2025-06-24,Regular,Android,Google,USA
4207,2025-11-12,Casual,iOS,Organic,UK
4208,2026-03-12,Regular,Desktop,Google,Australia
4209,2026-05-14,Casual,Android,Google,India
4210,2026-01-05,Power,iOS,Organic,Canada
4211,2025-07-31,Casual,Android,Google,USA
4212,2025-09-06,Casual,iOS,Google,India
4213,2025-09-27,Regular,Desktop,Facebook,India
4214,2025-06-25,Regular,Android,Organic,Australia
4215,2025-10-12,Regular,Desktop,Google,Canada
4216,2026-04-27,Casual,Android,Google,Australia
4217,2025-06-03,Regular,Desktop,Google,USA
4218,2025-08-25,Casual,Android,Facebook,UK
4219,2025-09-03,Casual,Android,Organic,India
4220,2026-01-05,Casual,Android,Organic,USA
4221,2025-11-06,Casual,iOS,Organic,USA
4222,2026-04-13,Regular,Android,Google,Canada
4223,2026-01-24,Regular,iOS,Google,India
4224,2025-08-24,Casual,Android,Google,Australia
4225,2025-11-11,Casual,Android,Google,UK
4226,2025-07-09,Regular,Android,Organic,India
4227,2025-07-27,Regular,Android,Organic,India
4228,2026-01-05,Regular,Android,Google,UK
4229,2025-11-26,Casual,Desktop,Organic,USA
4230,2026-05-22,Casual,iOS,Facebook,Australia
4231,2026-01-23,Casual,iOS,Facebook,India
4232,2025-06-27,Regular,iOS,Organic,USA
4233,2026-02-21,Casual,Desktop,Email,Canada
4234,2026-02-16,Casual,Android,Google,USA
4235,2025-09-30,Regular,iOS,Google,UK
4236,2025-09-11,Regular,Android,Organic,Australia
4237,2025-11-12,Casual,Android,Google,UK
4238,2025-12-11,Casual,iOS,Facebook,Canada
4239,2025-07-02,Casual,Android,Google,USA
4240,2026-04-19,Regular,iOS,Google,India
4241,2025-10-09,Casual,Android,Email,Canada
4242,2026-04-16,Power,iOS,Email,UK
4243,2025-09-13,Regular,Desktop,Facebook,USA
4244,2025-11-10,Casual,Android,Google,UK
4245,2026-03-25,Regular,Android,Google,India
4246,2026-04-05,Casual,Android,Facebook,Canada
4247,2025-12-09,Power,iOS,Organic,Canada
4248,2025-09-15,Casual,Android,Google,Australia
4249,2025-12-13,Regular,Android,Google,UK
4250,2025-06-25,Regular,Android,Google,Australia
4251,2025-08-25,Casual,Android,Google,Canada
4252,2026-03-06,Casual,iOS,Organic,USA
4253,2026-01-07,Casual,Desktop,Google,Australia
4254,2026-01-26,Casual,Android,Organic,USA
4255,2025-07-02,Casual,iOS,Organic,Australia
4256,2025-11-08,Casual,iOS,Email,UK
4257,2025-09-16,Casual,Android,Organic,UK
4258,2025-12-31,Regular,Android,Google,Canada
4259,2025-08-25,Casual,Android,Google,UK
4260,2026-04-27,Power,iOS,Facebook,Australia
4261,2025-12-30,Regular,Desktop,Google,Australia
4262,2026-02-23,Casual,Android,Organic,USA
4263,2026-04-10,Casual,Desktop,Facebook,India
4264,2025-11-05,Casual,Android,Google,Australia
4265,2025-11-14,Regular,Desktop,Facebook,USA
4266,2025-10-20,Power,Desktop,Facebook,Canada
4267,2026-04-22,Regular,Android,Facebook,UK
4268,2026-03-11,Casual,iOS,Google,UK
4269,2026-04-20,Regular,Desktop,Google,Australia
4270,2026-04-01,Casual,Android,Facebook,UK
4271,2025-08-21,Casual,iOS,Google,Canada
4272,2025-10-14,Casual,Android,Google,India
4273,2025-08-04,Regular,Desktop,Facebook,Australia
4274,2025-07-15,Casual,Android,Facebook,Canada
4275,2026-02-10,Casual,iOS,Email,USA
4276,2026-06-01,Casual,iOS,Google,India
4277,2025-10-10,Casual,Android,Google,Australia
4278,2026-03-28,Casual,Android,Facebook,UK
4279,2025-07-15,Casual,iOS,Email,Australia
4280,2026-05-30,Casual,Android,Google,USA
4281,2026-03-24,Regular,iOS,Facebook,UK
4282,2025-07-06,Casual,Android,Google,India
4283,2025-09-24,Power,Desktop,Google,Australia
4284,2026-02-10,Casual,Android,Facebook,Canada
4285,2026-04-02,Regular,Android,Google,USA
4286,2025-09-18,Casual,Desktop,Organic,Australia
4287,2025-11-14,Casual,Android,Google,Canada
4288,2026-04-24,Power,Android,Facebook,Australia
4289,2026-01-24,Casual,iOS,Google,USA
4290,2025-11-04,Casual,iOS,Organic,Australia
4291,2026-04-11,Regular,Desktop,Google,UK
4292,2025-09-18,Casual,Desktop,Facebook,UK
4293,2025-06-05,Regular,iOS,Facebook,Canada
4294,2026-05-09,Casual,iOS,Organic,UK
4295,2025-09-14,Casual,Android,Google,India
4296,2025-07-21,Casual,Android,Google,India
4297,2026-03-27,Power,iOS,Organic,Australia
4298,2026-01-01,Casual,Android,Email,India
4299,2025-12-18,Casual,Android,Facebook,India
4300,2025-06-16,Regular,Desktop,Google,USA
4301,2026-02-09,Regular,Android,Google,USA
4302,2026-02-04,Regular,Desktop,Facebook,India
4303,2025-11-29,Casual,Desktop,Organic,USA
4304,2026-05-22,Regular,iOS,Email,India
4305,2025-08-28,Power,Android,Organic,Canada
4306,2026-03-20,Casual,Android,Organic,USA
4307,2025-12-25,Casual,Android,Email,India
4308,2026-02-26,Casual,Android,Email,India
4309,2025-12-23,Casual,Android,Facebook,Australia
4310,2026-01-06,Casual,iOS,Organic,Canada
4311,2025-11-26,Casual,Desktop,Facebook,Canada
4312,2025-06-03,Casual,iOS,Organic,Australia
4313,2026-01-29,Casual,Android,Google,Australia
4314,2026-05-30,Casual,Android,Organic,Australia
4315,2026-04-09,Casual,iOS,Google,UK
4316,2025-08-31,Casual,Android,Google,India
4317,2026-02-10,Regular,Android,Facebook,UK
4318,2025-12-19,Regular,iOS,Google,USA
4319,2026-01-14,Casual,iOS,Email,Australia
4320,2026-03-04,Regular,Android,Email,India
4321,2025-11-13,Casual,Android,Organic,India
4322,2025-12-26,Casual,Android,Google,USA
4323,2025-09-23,Casual,iOS,Organic,Canada
4324,2025-08-08,Casual,Android,Email,India
4325,2025-12-17,Regular,Android,Email,Canada
4326,2026-05-13,Regular,Android,Google,India
4327,2025-10-07,Casual,iOS,Google,UK
4328,2026-06-01,Casual,Android,Email,Australia
4329,2025-11-12,Casual,Desktop,Email,Canada
4330,2025-11-23,Casual,Android,Google,UK
4331,2025-08-21,Power,Android,Google,India
4332,2025-08-31,Casual,Android,Email,Australia
4333,2026-03-29,Regular,Desktop,Google,UK
4334,2025-06-17,Casual,Desktop,Google,Australia
4335,2025-12-03,Power,Android,Google,India
4336,2025-06-22,Regular,Desktop,Email,India
4337,2026-03-10,Casual,Android,Facebook,UK
4338,2026-05-11,Regular,iOS,Google,India
4339,2026-01-24,Power,iOS,Organic,USA
4340,2025-06-22,Casual,Android,Email,Australia
4341,2026-04-16,Casual,Desktop,Email,India
4342,2025-10-18,Regular,Android,Google,India
4343,2025-12-16,Casual,Android,Google,USA
4344,2026-03-05,Casual,Android,Google,Australia
4345,2025-11-27,Casual,Android,Google,Canada
4346,2025-07-22,Regular,Android,Facebook,USA
4347,2026-05-26,Regular,Desktop,Facebook,USA
4348,2025-08-20,Regular,Desktop,Organic,Australia
4349,2025-09-23,Casual,iOS,Google,USA
4350,2026-02-02,Casual,Desktop,Facebook,Australia
4351,2025-10-08,Power,Android,Email,USA
4352,2025-10-10,Casual,Android,Facebook,Australia
4353,2025-11-04,Casual,Android,Organic,Australia
4354,2025-06-29,Casual,iOS,Google,Canada
4355,2025-11-23,Casual,Desktop,Google,India
4356,2025-06-19,Regular,iOS,Facebook,Australia
4357,2025-08-16,Power,iOS,Facebook,UK
4358,2026-01-03,Regular,Android,Facebook,Canada
4359,2026-02-06,Power,iOS,Organic,Canada
4360,2025-12-13,Regular,Desktop,Email,India
4361,2026-03-06,Casual,Android,Facebook,USA
4362,2025-08-24,Regular,Android,Google,USA
4363,2025-11-22,Casual,Desktop,Organic,Australia
4364,2026-04-12,Casual,Android,Google,Canada
4365,2025-07-28,Casual,Android,Email,Australia
4366,2026-02-17,Power,Android,Google,UK
4367,2026-04-27,Casual,Android,Google,USA
4368,2025-07-21,Casual,Android,Organic,Australia
4369,2026-01-18,Regular,iOS,Google,Australia
4370,2026-05-13,Power,Desktop,Google,Canada
4371,2025-10-31,Casual,Android,Google,UK
4372,2025-11-11,Casual,iOS,Facebook,UK
4373,2025-12-19,Casual,Android,Email,Australia
4374,2025-11-06,Casual,iOS,Google,UK
4375,2026-04-25,Casual,iOS,Google,UK
4376,2026-01-29,Casual,Android,Facebook,Canada
4377,2026-02-25,Regular,Android,Organic,Canada
4378,2025-12-06,Casual,iOS,Facebook,UK
4379,2025-08-17,Regular,Desktop,Email,Australia
